Date,ticker,volume
2022-01-12,XOM,23045100
2022-01-13,XOM,21043200
2022-01-14,XOM,23012900
2022-01-18,XOM,32841200
2022-01-19,XOM,26431600
2022-01-20,XOM,26774600
2022-01-21,XOM,35995200
2022-01-24,XOM,41507000
2022-01-25,XOM,39278400
2022-01-26,XOM,35252400
2022-01-27,XOM,29174700
2022-01-28,XOM,30595700
2022-01-31,XOM,36085500
2022-02-01,XOM,61033100
2022-02-02,XOM,30299300
2022-02-03,XOM,28529400
2022-02-04,XOM,32197500
2022-02-07,XOM,34949200
2022-02-08,XOM,34356300
2022-02-09,XOM,40106100
2022-02-10,XOM,28527700
2022-02-11,XOM,42002100
2022-02-14,XOM,34652800
2022-02-15,XOM,25075100
2022-02-16,XOM,21733800
2022-02-17,XOM,23738800
2022-02-18,XOM,23394800
2022-02-22,XOM,35947800
2022-02-23,XOM,25385000
2022-02-24,XOM,46199900
2022-02-25,XOM,28310300
2022-02-28,XOM,32204600
2022-03-01,XOM,40002300
2022-03-02,XOM,44321400
2022-03-03,XOM,30196600
2022-03-04,XOM,42802200
2022-03-07,XOM,55207900
2022-03-08,XOM,72082300
2022-03-09,XOM,65466700
2022-03-10,XOM,44644200
2022-03-11,XOM,35303400
2022-03-14,XOM,37462600
2022-03-15,XOM,47957900
2022-03-16,XOM,37812300
2022-03-17,XOM,34041900
2022-03-18,XOM,41461500
2022-03-21,XOM,33089300
2022-03-22,XOM,23132200
2022-03-23,XOM,27716300
2022-03-24,XOM,19871600
2022-03-25,XOM,22398300
2022-03-28,XOM,21552400
2022-03-29,XOM,27036300
2022-03-30,XOM,22079000
2022-03-31,XOM,27861500
2022-04-01,XOM,18671100
2022-04-04,XOM,20869400
2022-04-05,XOM,21753100
2022-04-06,XOM,24768200
2022-04-07,XOM,26122000
2022-04-08,XOM,24866500
2022-04-11,XOM,21800100
2022-04-12,XOM,22444200
2022-04-13,XOM,19306800
2022-04-14,XOM,24566400
2022-04-18,XOM,19032300
2022-04-19,XOM,20382600
2022-04-20,XOM,20689400
2022-04-21,XOM,29010900
2022-04-22,XOM,23591600
2022-04-25,XOM,37698300
2022-04-26,XOM,28941500
2022-04-27,XOM,32773000
2022-04-28,XOM,33683800
2022-04-29,XOM,34656500
2022-05-02,XOM,36335200
2022-05-03,XOM,33908100
2022-05-04,XOM,46188400
2022-05-05,XOM,41013400
2022-05-06,XOM,29619300
2022-05-09,XOM,45851600
2022-05-10,XOM,34483200
2022-05-11,XOM,33020600
2022-05-12,XOM,29491500
2022-05-13,XOM,25798400
2022-05-16,XOM,26101200
2022-05-17,XOM,23120700
2022-05-18,XOM,25451200
2022-05-19,XOM,24387400
2022-05-20,XOM,28795000
2022-05-23,XOM,27239300
2022-05-24,XOM,24293300
2022-05-25,XOM,29947800
2022-05-26,XOM,24314800
2022-05-27,XOM,25588800
2022-05-31,XOM,44888100
2022-06-01,XOM,25815400
2022-06-02,XOM,19089100
2022-06-03,XOM,21038200
2022-06-06,XOM,20682100
2022-06-07,XOM,37810200
2022-06-08,XOM,31613200
2022-06-09,XOM,26607000
2022-06-10,XOM,30950500
2022-06-13,XOM,33421000
2022-06-14,XOM,31264000
2022-06-15,XOM,29620800
2022-06-16,XOM,35696700
2022-06-17,XOM,64610200
2022-06-21,XOM,35951500
2022-06-22,XOM,29727200
2022-06-23,XOM,35757200
2022-06-24,XOM,26639000
2022-06-27,XOM,25478700
2022-06-28,XOM,33096900
2022-06-29,XOM,25400900
2022-06-30,XOM,39948100
2022-07-01,XOM,26327900
2022-07-05,XOM,34591100
2022-07-06,XOM,33375700
2022-07-07,XOM,23817400
2022-07-08,XOM,17673800
2022-07-11,XOM,15603800
2022-07-12,XOM,21013000
2022-07-13,XOM,19928600
2022-07-14,XOM,26343000
2022-07-15,XOM,17243700
2022-07-18,XOM,19395800
2022-07-19,XOM,18248900
2022-07-20,XOM,16584400
2022-07-21,XOM,21375700
2022-07-22,XOM,15479500
2022-07-25,XOM,17536400
2022-07-26,XOM,15141200
2022-07-27,XOM,18047000
2022-07-28,XOM,20353100
2022-07-29,XOM,29825800
2022-08-01,XOM,20793200
2022-08-02,XOM,16722500
2022-08-03,XOM,23580800
2022-08-04,XOM,31821500
2022-08-05,XOM,17408000
2022-08-08,XOM,14458500
2022-08-09,XOM,19083400
2022-08-10,XOM,18302000
2022-08-11,XOM,18797900
2022-08-12,XOM,15058200
2022-08-15,XOM,20755200
2022-08-16,XOM,14038200
2022-08-17,XOM,13678000
2022-08-18,XOM,17770400
2022-08-19,XOM,16128600
2022-08-22,XOM,16019900
2022-08-23,XOM,23764700
2022-08-24,XOM,17050300
2022-08-25,XOM,15305700
2022-08-26,XOM,15531400
2022-08-29,XOM,23059200
2022-08-30,XOM,17086800
2022-08-31,XOM,18340900
2022-09-01,XOM,16423000
2022-09-02,XOM,18206800
2022-09-06,XOM,19201500
2022-09-07,XOM,16274700
2022-09-08,XOM,18759200
2022-09-09,XOM,17158000
2022-09-12,XOM,16118900
2022-09-13,XOM,18229100
2022-09-14,XOM,22655700
2022-09-15,XOM,21092300
2022-09-16,XOM,37874700
2022-09-19,XOM,15342100
2022-09-20,XOM,14712500
2022-09-21,XOM,17332400
2022-09-22,XOM,16139400
2022-09-23,XOM,27738800
2022-09-26,XOM,22043400
2022-09-27,XOM,17307300
2022-09-28,XOM,19543300
2022-09-29,XOM,17896000
2022-09-30,XOM,21357600
2022-10-03,XOM,23881300
2022-10-04,XOM,22133700
2022-10-05,XOM,34857700
2022-10-06,XOM,29124700
2022-10-07,XOM,24507600
2022-10-10,XOM,16786100
2022-10-11,XOM,17804100
2022-10-12,XOM,12635800
2022-10-13,XOM,22019100
2022-10-14,XOM,15222000
2022-10-17,XOM,14283200
2022-10-18,XOM,14065400
2022-10-19,XOM,20921700
2022-10-20,XOM,17649000
2022-10-21,XOM,22814100
2022-10-24,XOM,17024200
2022-10-25,XOM,15719800
2022-10-26,XOM,17383800
2022-10-27,XOM,18214000
2022-10-28,XOM,28169400
2022-10-31,XOM,26401800
2022-11-01,XOM,22213100
2022-11-02,XOM,20654200
2022-11-03,XOM,17103700
2022-11-04,XOM,17541500
2022-11-07,XOM,16008000
2022-11-08,XOM,14661000
2022-11-09,XOM,19522800
2022-11-10,XOM,20146700
2022-11-11,XOM,20518900
2022-11-14,XOM,20858300
2022-11-15,XOM,19373800
2022-11-16,XOM,13591000
2022-11-17,XOM,12425900
2022-11-18,XOM,15415000
2022-11-21,XOM,20973000
2022-11-22,XOM,17719100
2022-11-23,XOM,11546700
2022-11-25,XOM,7136000
2022-11-28,XOM,23015500
2022-11-29,XOM,14453200
2022-11-30,XOM,23158100
2022-12-01,XOM,14398300
2022-12-02,XOM,15248400
2022-12-05,XOM,19287700
2022-12-06,XOM,21197000
2022-12-07,XOM,20061700
2022-12-08,XOM,21128800
2022-12-09,XOM,21298200
2022-12-12,XOM,20413200
2022-12-13,XOM,24305300
2022-12-14,XOM,17597300
2022-12-15,XOM,15365100
2022-12-16,XOM,54596600
2022-12-19,XOM,13611100
2022-12-20,XOM,14680000
2022-12-21,XOM,13565400
2022-12-22,XOM,13213000
2022-12-23,XOM,11539400
2022-12-27,XOM,11962100
2022-12-28,XOM,10702100
2022-12-29,XOM,10534000
2022-12-30,XOM,11799600
2023-01-03,XOM,15146200
2023-01-04,XOM,18058400
2023-01-05,XOM,15946600
2023-01-06,XOM,16348100
2023-01-09,XOM,17964600
2023-01-10,XOM,15104600
2023-01-11,XOM,16710400
2023-01-12,XOM,15357300
2023-01-13,XOM,12011400
2023-01-17,XOM,16542200
2023-01-18,XOM,16399700
2023-01-19,XOM,12928000
2023-01-20,XOM,16515600
2023-01-23,XOM,16584400
2023-01-24,XOM,13583000
2023-01-25,XOM,11914700
2023-01-26,XOM,21019700
2023-01-27,XOM,15179200
2023-01-30,XOM,18672100
2023-01-31,XOM,27861800
2023-02-01,XOM,19464900
2023-02-02,XOM,24562100
2023-02-03,XOM,20226600
2023-02-06,XOM,13855200
2023-02-07,XOM,16013300
2023-02-08,XOM,18459700
2023-02-09,XOM,17439300
2023-02-10,XOM,24918600
2023-02-13,XOM,14536200
2023-02-14,XOM,12079000
2023-02-15,XOM,13663400
2023-02-16,XOM,11360600
2023-02-17,XOM,20758300
2023-02-21,XOM,14469400
2023-02-22,XOM,13973800
2023-02-23,XOM,11289400
2023-02-24,XOM,14351000
2023-02-27,XOM,11710500
2023-02-28,XOM,18107000
2023-03-01,XOM,13200000
2023-03-02,XOM,10339900
2023-03-03,XOM,13006700
2023-03-06,XOM,14347400
2023-03-07,XOM,11525300
2023-03-08,XOM,13509800
2023-03-09,XOM,12961200
2023-03-10,XOM,15795700
2023-03-13,XOM,20745600
2023-03-14,XOM,18263500
2023-03-15,XOM,25733800
2023-03-16,XOM,27465200
2023-03-17,XOM,43199500
2023-03-20,XOM,32042100
2023-03-21,XOM,31592300
2023-03-22,XOM,14952700
2023-03-23,XOM,14385900
2023-03-24,XOM,13401600
2023-03-27,XOM,14805900
2023-03-28,XOM,11047600
2023-03-29,XOM,14219100
2023-03-30,XOM,11578200
2023-03-31,XOM,14418000
2023-04-03,XOM,28087700
2023-04-04,XOM,16365500
2023-04-05,XOM,16479500
2023-04-06,XOM,15778000
2023-04-10,XOM,13006600
2023-04-11,XOM,11758500
2023-04-12,XOM,10919000
2023-04-13,XOM,12399700
2023-04-14,XOM,11530800
2023-04-17,XOM,13260400
2023-04-18,XOM,17436100
2023-04-19,XOM,10682600
2023-04-20,XOM,17038700
2023-04-21,XOM,14315300
2023-04-24,XOM,15831300
2023-04-25,XOM,12179800
2023-04-26,XOM,15566100
2023-04-27,XOM,16279200
2023-04-28,XOM,24381900
2023-05-01,XOM,17355000
2023-05-02,XOM,24324100
2023-05-03,XOM,16212300
2023-05-04,XOM,17177200
2023-05-05,XOM,14968200
2023-05-08,XOM,11187800
2023-05-09,XOM,11370800
2023-05-10,XOM,14884800
2023-05-11,XOM,17165900
2023-05-12,XOM,12613300
2023-05-15,XOM,13715600
2023-05-16,XOM,14795200
2023-05-17,XOM,14064700
2023-05-18,XOM,12005600
2023-05-19,XOM,13359600
2023-05-22,XOM,12882000
2023-05-23,XOM,14394400
2023-05-24,XOM,16340300
2023-05-25,XOM,14316500
2023-05-26,XOM,12370300
2023-05-30,XOM,11938000
2023-05-31,XOM,24926100
2023-06-01,XOM,13551900
2023-06-02,XOM,14112000
2023-06-05,XOM,10628000
2023-06-06,XOM,12209800
2023-06-07,XOM,16027100
2023-06-08,XOM,13517100
2023-06-09,XOM,12251600
2023-06-12,XOM,14112000
2023-06-13,XOM,13533800
2023-06-14,XOM,16627700
2023-06-15,XOM,16224100
2023-06-16,XOM,43128900
2023-06-20,XOM,17514100
2023-06-21,XOM,13285700
2023-06-22,XOM,12455300
2023-06-23,XOM,17933600
2023-06-26,XOM,14283400
2023-06-27,XOM,13227500
2023-06-28,XOM,13084100
2023-06-29,XOM,11364400
2023-06-30,XOM,13544700
2023-07-03,XOM,7397000
2023-07-05,XOM,12491200
2023-07-06,XOM,17961400
2023-07-07,XOM,21929200
2023-07-10,XOM,14877600
2023-07-11,XOM,12576500
2023-07-12,XOM,13238200
2023-07-13,XOM,26826800
2023-07-14,XOM,28181900
2023-07-17,XOM,18051300
2023-07-18,XOM,24617800
2023-07-19,XOM,15556500
2023-07-20,XOM,15740200
2023-07-21,XOM,17121500
2023-07-24,XOM,15090900
2023-07-25,XOM,14116100
2023-07-26,XOM,15159600
2023-07-27,XOM,17677900
2023-07-28,XOM,17566400
2023-07-31,XOM,24197000
2023-08-01,XOM,14177400
2023-08-02,XOM,13484100
2023-08-03,XOM,16280400
2023-08-04,XOM,14279600
2023-08-07,XOM,12410800
2023-08-08,XOM,14065600
2023-08-09,XOM,19919600
2023-08-10,XOM,15837200
2023-08-11,XOM,14047000
2023-08-14,XOM,12973400
2023-08-15,XOM,14909600
2023-08-16,XOM,13695100
2023-08-17,XOM,16709500
2023-08-18,XOM,16224000
2023-08-21,XOM,11092400
2023-08-22,XOM,10518800
2023-08-23,XOM,11435600
2023-08-24,XOM,10818500
2023-08-25,XOM,13579300
2023-08-28,XOM,10382100
2023-08-29,XOM,9665000
2023-08-30,XOM,11922100
2023-08-31,XOM,17479800
2023-09-01,XOM,14843500
2023-09-05,XOM,18304000
2023-09-06,XOM,13325500
2023-09-07,XOM,13248500
2023-09-08,XOM,14283200
2023-09-11,XOM,14383600
2023-09-12,XOM,20145800
2023-09-13,XOM,13472800
2023-09-14,XOM,15210700
2023-09-15,XOM,34568400
2023-09-18,XOM,14045300
2023-09-19,XOM,12562900
2023-09-20,XOM,11879900
2023-09-21,XOM,14400600
2023-09-22,XOM,13197300
2023-09-25,XOM,11316000
2023-09-26,XOM,11805400
2023-09-27,XOM,23976200
2023-09-28,XOM,16808100
2023-09-29,XOM,18813600
2023-10-02,XOM,14395000
2023-10-03,XOM,13297100
2023-10-04,XOM,19622200
2023-10-05,XOM,20128800
2023-10-06,XOM,25367500
2023-10-09,XOM,22369900
2023-10-10,XOM,13892000
2023-10-11,XOM,57939000
2023-10-12,XOM,31183000
2023-10-13,XOM,30276500
2023-10-16,XOM,18452000
2023-10-17,XOM,19775400
2023-10-18,XOM,23380300
2023-10-19,XOM,20972500
2023-10-20,XOM,22445300
2023-10-23,XOM,18185000
2023-10-24,XOM,16786100
2023-10-25,XOM,22047300
2023-10-26,XOM,18768300
2023-10-27,XOM,23092000
2023-10-30,XOM,19379900
2023-10-31,XOM,22185200
2023-11-01,XOM,28984900
2023-11-02,XOM,25212700
2023-11-03,XOM,30555600
2023-11-06,XOM,19097300
2023-11-07,XOM,20272500
2023-11-08,XOM,19184100
2023-11-09,XOM,18380500
2023-11-10,XOM,17825500
2023-11-13,XOM,15308400
2023-11-14,XOM,18260500
2023-11-15,XOM,20137600
2023-11-16,XOM,22469100
2023-11-17,XOM,22984900
2023-11-20,XOM,17458800
2023-11-21,XOM,14989000
2023-11-22,XOM,18072000
2023-11-24,XOM,9480800
2023-11-27,XOM,18013500
2023-11-28,XOM,20629500
2023-11-29,XOM,26802100
2023-11-30,XOM,29254700
2023-12-01,XOM,17845300
2023-12-04,XOM,21523900
2023-12-05,XOM,22250300
2023-12-06,XOM,31154800
2023-12-07,XOM,29990700
2023-12-08,XOM,22074900
2023-12-11,XOM,22252300
2023-12-12,XOM,26084000
2023-12-13,XOM,19915400
2023-12-14,XOM,26165700
2023-12-15,XOM,55527000
2023-12-18,XOM,21610400
2023-12-19,XOM,18904700
2023-12-20,XOM,20988900
2023-12-21,XOM,19250900
2023-12-22,XOM,12927800
2023-12-26,XOM,16835100
2023-12-27,XOM,14558800
2023-12-28,XOM,16329300
2023-12-29,XOM,17746400
2024-01-02,XOM,23483000
2024-01-03,XOM,23490800
2024-01-04,XOM,19395200
2024-01-05,XOM,15827400
2024-01-08,XOM,23370100
2024-01-09,XOM,19496600
2024-01-10,XOM,18206100
2024-01-11,XOM,15833400
2024-01-12,XOM,18041700
2024-01-16,XOM,20235700
2024-01-17,XOM,18384000
2024-01-18,XOM,20940300
2024-01-19,XOM,20088400
2024-01-22,XOM,19955900
2024-01-23,XOM,15863400
2024-01-24,XOM,17330600
2024-01-25,XOM,22089500
2024-01-26,XOM,20817200
2024-01-29,XOM,18317500
2024-01-30,XOM,19610900
2024-01-31,XOM,22415300
2024-02-01,XOM,19240700
2024-02-02,XOM,21973400
2024-02-05,XOM,17190900
2024-02-06,XOM,13347900
2024-02-07,XOM,13826800
2024-02-08,XOM,19636900
2024-02-09,XOM,20410500
2024-02-12,XOM,18173100
2024-02-13,XOM,18917400
2024-02-14,XOM,17651300
2024-02-15,XOM,23196300
2024-02-16,XOM,20151400
2024-02-20,XOM,17650000
2024-02-21,XOM,20991300
2024-02-22,XOM,20470700
2024-02-23,XOM,15975900
2024-02-26,XOM,13360800
2024-02-27,XOM,16360000
2024-02-28,XOM,14810500
2024-02-29,XOM,17566100
2024-03-01,XOM,18460100
2024-03-04,XOM,18138000
2024-03-05,XOM,19952700
2024-03-06,XOM,20472800
2024-03-07,XOM,15195400
2024-03-08,XOM,16281500
2024-03-11,XOM,17577300
2024-03-12,XOM,14957200
2024-03-13,XOM,17122200
2024-03-14,XOM,22121000
2024-03-15,XOM,38264400
2024-03-18,XOM,16770500
2024-03-19,XOM,14878800
2024-03-20,XOM,16119700
2024-03-21,XOM,14878000
2024-03-22,XOM,14701900
2024-03-25,XOM,14011700
2024-03-26,XOM,13152300
2024-03-27,XOM,12415700
2024-03-28,XOM,18482100
2024-04-01,XOM,13817000
2024-04-02,XOM,19919600
2024-04-03,XOM,16504300
2024-04-04,XOM,18467400
2024-04-05,XOM,21720600
2024-04-08,XOM,17513900
2024-04-09,XOM,14132300
2024-04-10,XOM,17409200
2024-04-11,XOM,17555900
2024-04-12,XOM,21556200
2024-04-15,XOM,15029500
2024-04-16,XOM,18082200
2024-04-17,XOM,14538600
2024-04-18,XOM,13821400
2024-04-19,XOM,21572400
2024-04-22,XOM,16340700
2024-04-23,XOM,13929800
2024-04-24,XOM,12101200
2024-04-25,XOM,16041000
2024-04-26,XOM,27289500
2024-04-29,XOM,17309900
2024-04-30,XOM,21083300
2024-05-01,XOM,27777700
2024-05-02,XOM,25513600
2024-05-03,XOM,28023300
2024-05-06,XOM,31401300
2024-05-07,XOM,30122000
2024-05-08,XOM,18957200
2024-05-09,XOM,17564000
2024-05-10,XOM,13648100
2024-05-13,XOM,15060600
2024-05-14,XOM,15079100
2024-05-15,XOM,18244300
2024-05-16,XOM,15745200
2024-05-17,XOM,15104500
2024-05-20,XOM,11551300
2024-05-21,XOM,14495000
2024-05-22,XOM,17879300
2024-05-23,XOM,15979800
2024-05-24,XOM,12212900
2024-05-28,XOM,13978300
2024-05-29,XOM,13902000
2024-05-30,XOM,14683700
2024-05-31,XOM,29037400
2024-06-03,XOM,19589300
2024-06-04,XOM,19412200
2024-06-05,XOM,14863500
2024-06-06,XOM,13154100
2024-06-07,XOM,13289200
2024-06-10,XOM,15239700
2024-06-11,XOM,12462400
2024-06-12,XOM,13606800
2024-06-13,XOM,14466900
2024-06-14,XOM,13313400
2024-06-17,XOM,21147900
2024-06-18,XOM,17762900
2024-06-20,XOM,17433200
2024-06-21,XOM,52212500
2024-06-24,XOM,16266700
2024-06-25,XOM,14188900
2024-06-26,XOM,15771800
2024-06-27,XOM,16812700
2024-06-28,XOM,24565900
2024-07-01,XOM,11972900
2024-07-02,XOM,13326700
2024-07-03,XOM,7732900
2024-07-05,XOM,12631000
2024-07-08,XOM,13350500
2024-07-09,XOM,11727000
2024-07-10,XOM,10004100
2024-07-11,XOM,13082700
2024-07-12,XOM,11684900
2024-07-15,XOM,13032500
2024-07-16,XOM,13614100
2024-07-17,XOM,13602800
2024-07-18,XOM,13033600
2024-07-19,XOM,16157700
2024-07-22,XOM,12065900
2024-07-23,XOM,11251700
2024-07-24,XOM,14925200
2024-07-25,XOM,17021700
2024-07-26,XOM,11252500
2024-07-29,XOM,8861800
2024-07-30,XOM,12483900
2024-07-31,XOM,15137700
2024-08-01,XOM,15051500
2024-08-02,XOM,20403800
2024-08-05,XOM,18025900
2024-08-06,XOM,13647800
2024-08-07,XOM,13660700
2024-08-08,XOM,13851000
2024-08-09,XOM,12151900
2024-08-12,XOM,13228900
2024-08-13,XOM,11585100
2024-08-14,XOM,12194500
2024-08-15,XOM,11579400
2024-08-16,XOM,10056000
2024-08-19,XOM,12417500
2024-08-20,XOM,15632000
2024-08-21,XOM,11752400
2024-08-22,XOM,10609500
2024-08-23,XOM,10381400
2024-08-26,XOM,13671000
2024-08-27,XOM,9991600
2024-08-28,XOM,10742900
2024-08-29,XOM,10753900
2024-08-30,XOM,13284700
2024-09-03,XOM,15725100
2024-09-04,XOM,12620600
2024-09-05,XOM,17200800
2024-09-06,XOM,13467700
2024-09-09,XOM,21645300
2024-09-10,XOM,20913400
2024-09-11,XOM,19571900
2024-09-12,XOM,15919500
2024-09-13,XOM,10035400
2024-09-16,XOM,11729000
2024-09-17,XOM,12202600
2024-09-18,XOM,12569900
2024-09-19,XOM,12660600
2024-09-20,XOM,36206200
2024-09-23,XOM,16066300
2024-09-24,XOM,11984900
2024-09-25,XOM,13816000
2024-09-26,XOM,16887900
2024-09-27,XOM,15964000
2024-09-30,XOM,13247600
2024-10-01,XOM,23235900
2024-10-02,XOM,17129700
2024-10-03,XOM,16524300
2024-10-04,XOM,19752300
2024-10-07,XOM,15714400
2024-10-08,XOM,14818500
2024-10-09,XOM,11144900
2024-10-10,XOM,10243300
2024-10-11,XOM,8294800
2024-10-14,XOM,9808100
2024-10-15,XOM,15771300
2024-10-16,XOM,8426800
2024-10-17,XOM,11204900
2024-10-18,XOM,12898600
2024-10-21,XOM,10177800
2024-10-22,XOM,9201400
2024-10-23,XOM,8320300
2024-10-24,XOM,9905600
2024-10-25,XOM,10714600
2024-10-28,XOM,11844500
2024-10-29,XOM,14731000
2024-10-30,XOM,12303700
2024-10-31,XOM,20512000
2024-11-01,XOM,20939300
2024-11-04,XOM,14965400
2024-11-05,XOM,10436700
2024-11-06,XOM,20807700
2024-11-07,XOM,12184400
2024-11-08,XOM,12836000
2024-11-11,XOM,11969700
2024-11-12,XOM,11972800
2024-11-13,XOM,15127900
2024-11-14,XOM,13041800
2024-11-15,XOM,19051700
2024-11-18,XOM,14239700
2024-11-19,XOM,11584400
2024-11-20,XOM,11360900
2024-11-21,XOM,14675400
2024-11-22,XOM,13323400
2024-11-25,XOM,26580300
2024-11-26,XOM,14827300
2024-11-27,XOM,11079100
2024-11-29,XOM,9426500
2024-12-02,XOM,12687300
2024-12-03,XOM,11756600
2024-12-04,XOM,19520600
2024-12-05,XOM,15751200
2024-12-06,XOM,16171100
2024-12-09,XOM,17412600
2024-12-10,XOM,20990900
2024-12-11,XOM,32392200
2024-12-12,XOM,14543300
2024-12-13,XOM,13106100
2024-12-16,XOM,20256100
2024-12-17,XOM,17554000
2024-12-18,XOM,17114500
2024-12-19,XOM,20565600
2024-12-20,XOM,40141200
2024-12-23,XOM,12285100
2024-12-24,XOM,7807000
2024-12-26,XOM,9652400
2024-12-27,XOM,11943900
2024-12-30,XOM,11080800
2024-12-31,XOM,12387800
2025-01-02,XOM,12685400
2025-01-03,XOM,14237900
2025-01-06,XOM,15623700
2025-01-07,XOM,12625900
2025-01-08,XOM,17858100
2025-01-10,XOM,19304500
2025-01-13,XOM,17073400
2025-01-14,XOM,11191200
2025-01-15,XOM,14521100
2025-01-16,XOM,10366600
2025-01-17,XOM,19298500
2025-01-21,XOM,20416300
2025-01-22,XOM,15718000
2025-01-23,XOM,13726800
2025-01-24,XOM,14235900
2025-01-27,XOM,15926700
2025-01-28,XOM,15862000
2025-01-29,XOM,12345500
2025-01-30,XOM,14346300
2025-01-31,XOM,20376500
2025-02-03,XOM,14623200
2025-02-04,XOM,14835700
2025-02-05,XOM,13364400
2025-02-06,XOM,13411400
2025-02-07,XOM,10051600
2025-02-10,XOM,12142200
2025-02-11,XOM,12713100
2025-02-12,XOM,18244100
2025-02-13,XOM,15460000
2025-02-14,XOM,15733500
2025-02-18,XOM,20060300
2025-02-19,XOM,10964700
2025-02-20,XOM,16325800
2025-02-21,XOM,14710000
2025-02-24,XOM,13153500
2025-02-25,XOM,14497000
2025-02-26,XOM,10446400
2025-02-27,XOM,15293200
2025-02-28,XOM,18821700
2025-03-03,XOM,18706900
2025-03-04,XOM,19394900
2025-03-05,XOM,24822200
2025-03-06,XOM,17150200
2025-03-07,XOM,19625000
2025-03-10,XOM,22749100
2025-03-11,XOM,19904700
2025-03-12,XOM,14051500
2025-03-13,XOM,17767800
2025-03-14,XOM,15890100
2025-03-17,XOM,19908800
2025-03-18,XOM,15998700
2025-03-19,XOM,17315000
2025-03-20,XOM,16230800
2025-03-21,XOM,41102800
2025-03-24,XOM,14207500
2025-03-25,XOM,12081800
2025-03-26,XOM,14110800
2025-03-27,XOM,12740800
2025-03-28,XOM,10233400
2025-03-31,XOM,21652300
2025-04-01,XOM,12425400
2025-04-02,XOM,12614600
2025-04-03,XOM,21204600
2025-04-04,XOM,30841300
2025-04-07,XOM,35068500
2025-04-08,XOM,27147800
2025-04-09,XOM,30063300
2025-04-10,XOM,33999300
2025-04-11,XOM,22884600
2025-04-14,XOM,18020000
2025-04-15,XOM,13164900
2025-04-16,XOM,13607000
2025-04-17,XOM,17916500
2025-04-21,XOM,16926500
2025-04-22,XOM,13147000
2025-04-23,XOM,14235700
2025-04-24,XOM,9849600
2025-04-25,XOM,11245800
2025-04-28,XOM,13890900
2025-04-29,XOM,9483100
2025-04-30,XOM,20379300
2025-05-01,XOM,18610300
2025-05-02,XOM,16581900
2025-05-05,XOM,19624000
2025-05-06,XOM,16303400
2025-05-07,XOM,12332200
2025-05-08,XOM,19196500
2025-05-09,XOM,10992100
2025-05-12,XOM,14244600
2025-05-13,XOM,13350800
2025-05-14,XOM,15494900
2025-05-15,XOM,15004300
2025-05-16,XOM,14042500
2025-05-19,XOM,16802700
2025-05-20,XOM,12429300
2025-05-21,XOM,16716100
2025-05-22,XOM,13417400
2025-05-23,XOM,12061600
2025-05-27,XOM,13043600
2025-05-28,XOM,14292400
2025-05-29,XOM,13825300
2025-05-30,XOM,28645800
2025-06-02,XOM,17290500
2025-06-03,XOM,19194300
2025-06-04,XOM,15648500
2025-06-05,XOM,13924800
2025-06-06,XOM,15487800
2025-06-09,XOM,17087300
2025-06-10,XOM,17634800
2025-06-11,XOM,22648200
2025-06-12,XOM,17469400
2025-06-13,XOM,28540200
2025-06-16,XOM,22986100
2025-06-17,XOM,19451700
2025-06-18,XOM,17968900
2025-06-20,XOM,36273300
2025-06-23,XOM,26631100
2025-06-24,XOM,24828300
2025-06-25,XOM,17483200
2025-06-26,XOM,18304800
2025-06-27,XOM,22002100
2025-06-30,XOM,19199000
2025-07-01,XOM,15536900
2025-07-02,XOM,11892200
2025-07-03,XOM,11223600
2025-07-07,XOM,15415900
2025-07-08,XOM,17913400
2025-07-09,XOM,10652100
2025-07-10,XOM,14901700
2025-07-11,XOM,11683900
2025-07-14,XOM,13220300
2025-07-15,XOM,10959300
2025-07-16,XOM,11158900
2025-07-17,XOM,13151400
2025-07-18,XOM,32366600
2025-07-21,XOM,17010400
2025-07-22,XOM,13970900
2025-07-23,XOM,12002700
2025-07-24,XOM,15647200
2025-07-25,XOM,10548900
2025-07-28,XOM,12353000
2025-07-29,XOM,15928000
2025-07-30,XOM,12996900
2025-07-31,XOM,17233700
2025-08-01,XOM,19652000
2025-08-04,XOM,19129500
2025-08-05,XOM,21314300
2025-08-06,XOM,15321800
2025-08-07,XOM,13468300
2025-08-08,XOM,14417700
2025-08-11,XOM,13570700
2025-08-12,XOM,14109400
2025-08-13,XOM,17958700
2025-08-14,XOM,13683500
2025-08-15,XOM,19271900
2025-08-18,XOM,13040000
2025-08-19,XOM,16113600
2025-08-20,XOM,18959700
2025-08-21,XOM,12194900
2025-08-22,XOM,13586700
2025-08-25,XOM,9744900
2025-08-26,XOM,18143900
2025-08-27,XOM,15262600
2025-08-28,XOM,14189800
2025-08-29,XOM,14597900
2025-09-02,XOM,15206700
2025-09-03,XOM,14920100
2025-09-04,XOM,12864400
2025-09-05,XOM,16826700
2025-09-08,XOM,15440500
2025-09-09,XOM,14899500
2025-09-10,XOM,15837600
2025-09-11,XOM,11534500
2025-09-12,XOM,11105700
2025-09-15,XOM,12880500
2025-09-16,XOM,17208000
2025-09-17,XOM,13302000
2025-09-18,XOM,14628700
2025-09-19,XOM,38746500
2025-09-22,XOM,15611500
2025-09-23,XOM,25369100
2025-09-24,XOM,14756100
2025-09-25,XOM,15012600
2025-09-26,XOM,18568900
2025-09-29,XOM,19189300
2025-09-30,XOM,18076200
